128,Jumping-Lunges,"Jumping Lunges are a dynamic plyometric exercise that boost explosive power and coordination, though proper form is essential to avoid injury.",Jumping Lunges,Bodyweight,Eccentric/Concentric,6,90-180° knee flexion,3,3,2,true,false,Quads,Quads,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/01/jumping-lunges.gif?resize=600%2C600&ssl=1
129,Landmine-Hack-Squat,"The Landmine Hack Squat is a lower-body exercise that emphasizes quad strength and stability, blending functionality with a controlled movement.",Landmine Hack Squat,Landmine/Barbell,Eccentric/Concentric,3,90-160° knee flexion,2,2,2,false,true,Quads,Quads,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2022/04/Landmine-Hack-Squat-Exercise.gif?resize=600%2C600&ssl=1
130,Landmine-Squat,"The Landmine Squat offers a versatile approach to building leg power, known for its ergonomic setup that reduces lower back strain.",Landmine Squat,Landmine/Barbell,Eccentric/Concentric,4,90-180° knee flexion,2,2,2,false,true,Quads,Quads,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2022/04/Landmine-Squat-Exercise.gif?resize=600%2C600&ssl=1
131,Leg-Curl-on-Ball,"The Leg Curl on Ball is a functional exercise that targets the hamstrings and core, appreciated for its balance challenge and rehabilitative benefits.",Leg Curl on Ball,Stability Ball,Eccentric/Concentric,3,45-135° knee flexion,2,2,1,false,false,Hamstrings,Hamstrings,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/02/Leg-curl-on-ball.gif?resize=600%2C600&ssl=1
132,Leg-Extension,"The Leg Extension is a popular isolation exercise for the quadriceps, valued for helping to build muscle definition and support knee stability.",Leg Extension,Machine,Eccentric/Concentric,8,90-180° knee extension,2,3,1,false,false,Quads,Quads,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/leg-extension-seated.gif?resize=600%2C600&ssl=1
133,Leg-Press,The Leg Press is a staple lower-body exercise renowned for building leg strength while minimizing back stress.,Leg Press,Leg Press Machine,Eccentric/Concentric,9,90-160° knee flexion,1,1,1,false,false,Quads,Quads,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/leg-press.gif?resize=600%2C600&ssl=1
134,Lying-Leg-Curl,"The Lying Leg Curl is a well-established exercise that effectively isolates the hamstrings, making it a common choice in strength routines.",Lying Leg Curl,Machine,Eccentric/Concentric,7,45-135° knee flexion,1,1,1,false,false,Hamstrings,Hamstrings,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/leg-curl-lying.gif?resize=600%2C600&ssl=1
135,Nordic-Hamstring-Eccentric,"The Nordic Hamstring Eccentric is an advanced exercise focused on eccentric strength, celebrated for its role in injury prevention.",Nordic Hamstring Eccentric,Partner/Anchor,Eccentric,5,45-135° knee flexion,3,3,2,false,false,Hamstrings,Hamstrings,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/05/nordic-hamstrings-eccentric.gif?resize=600%2C600&ssl=1
136,Pause-Squat,"The Pause Squat is a variation that emphasizes control and stability, serving as a reliable method to refine squat technique.",Pause Squat,Barbell,Eccentric/Concentric,6,90-180° knee flexion,2,2,3,false,true,Quads,Quads,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/10/Pause-squat.gif?resize=600%2C600&ssl=1
137,Pistol-Squat,"The Pistol Squat is a challenging single-leg exercise known for testing balance and unilateral strength, and it’s often seen as a benchmark for leg stability.",Pistol Squat,Bodyweight,Eccentric/Concentric,4,90-180° knee flexion,3,3,2,true,false,Quads,Quads,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/11/Pistol-squat.gif?resize=600%2C600&ssl=1
138,Reverse-Barbell-Lunge,The Reverse Barbell Lunge is a functional movement that reduces knee strain while building leg strength and balance.,Reverse Barbell Lunge,Barbell,Eccentric/Concentric,5,90-150° knee flexion,2,2,2,true,false,Quads,Quads,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/05/reverse-barbell-lunge.gif?resize=600%2C600&ssl=1
139,Reverse-Body-Weight-Lunges,"The Reverse Body Weight Lunges offer a simple approach to leg training, focusing on balance and strength without added load.",Reverse Body Weight Lunges,Bodyweight,Eccentric/Concentric,4,90-150° knee flexion,1,1,1,true,false,Quads,Quads,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2025/01/reverse-lunge.gif?resize=700%2C700&ssl=1
140,Reverse-Dumbbell-Lunge,"The Reverse Dumbbell Lunge is a practical exercise for enhancing leg strength and stability, with a straightforward technique that minimizes knee impact.",Reverse Dumbbell Lunge,Dumbbells,Eccentric/Concentric,6,90-150° knee flexion,2,2,2,true,false,Quads,Quads,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2025/01/reverse-dumbbell-lunge.gif?resize=700%2C700&ssl=1
141,Romanian-Deadlift,The Romanian Deadlift is a classic posterior chain exercise renowned for building hamstring and glute strength with controlled form.,Romanian Deadlift,Barbell/Dumbbells,Eccentric/Concentric,9,45-90° hip flexion,2,2,2,false,true,Hamstrings,Hamstrings,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2022/01/Romanian-deadlift.gif?resize=600%2C600&ssl=1
142,Safety-Bar-Squat,The Safety Bar Squat is a popular alternative that offers improved shoulder positioning while still delivering effective lower-body strength gains.,Safety Bar Squat,Safety Bar,Eccentric/Concentric,5,90-180° knee flexion,1,1,2,false,true,Quads,Quads,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/11/safetybar-squat.gif?resize=600%2C600&ssl=1
143,Seated-Leg-Curl,"The Seated Leg Curl is a common machine exercise for isolating the hamstrings, appreciated for its controlled resistance and ease of use.",Seated Leg Curl,Machine,Eccentric/Concentric,6,45-135° knee flexion,1,1,1,false,false,Hamstrings,Hamstrings,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/leg-curl-seated.gif?resize=600%2C600&ssl=1
144,Shallow-Lunges-Bodyweight,"The Shallow Lunges Bodyweight exercise is a low-impact movement that gently improves leg strength and balance, ideal for beginners or rehab.",Shallow Lunges Bodyweight,Bodyweight,Eccentric/Concentric,3,90-150° knee flexion,1,1,1,true,false,Quads,Quads,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2023/03/shallow-lunges-bw.gif?resize=600%2C600&ssl=1
145,Side-Lunges-Bodyweight,"The Side Lunges Bodyweight are a versatile exercise that target the inner and outer thighs, known for their functional and balance benefits.",Side Lunges Bodyweight,Bodyweight,Eccentric/Concentric,5,90-150° knee flexion,2,2,1,true,false,Quads,Quads,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/06/Side-lunges.gif?resize=566%2C566&ssl=1
146,Smith-Machine-Bulgarian-Split-Squat,"The Smith Machine Bulgarian Split Squat offers a guided approach to unilateral leg training, ensuring stability while building strength.",Smith Machine Bulgarian Split Squat,Smith Machine,Eccentric/Concentric,4,90-150° knee flexion,2,2,2,true,false,Quads,Quads,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/11/smith-machine-bss.gif?resize=600%2C600&ssl=1
147,Smith-Machine-Front-Squat,"The Smith Machine Front Squat is a controlled exercise emphasizing quad strength and core stability, seen as a safer alternative to free weights.",Smith Machine Front Squat,Smith Machine,Eccentric/Concentric,5,90-180° knee flexion,1,1,2,false,true,Quads,Quads,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/11/Smith-machine-front-squat.gif?resize=600%2C600&ssl=1
148,Smith-Machine-Squat,"The Smith Machine Squat is a well-regarded option for those seeking a more controlled squat, offering consistency in movement and load.",Smith Machine Squat,Smith Machine,Eccentric/Concentric,7,90-180° knee flexion,1,1,2,false,true,Quads,Quads,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/04/smith-machine-squat.gif?resize=600%2C600&ssl=1
149,Squat,The Squat is a foundational exercise celebrated worldwide for its ability to build lower-body strength and overall stability.,Squat,Barbell,Eccentric/Concentric,10,90-180° knee flexion,2,2,3,false,true,Quads,Quads,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/11/squat.gif?resize=600%2C600&ssl=1
150,Step-Up,"The Step Up is a practical exercise that improves leg strength and balance, making it a favorite for functional training and rehab.",Step Up,Step/Bench,Eccentric/Concentric,7,90-150° knee flexion,2,2,1,true,false,Quads,Quads,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/03/step-up-exercise.gif?resize=600%2C600&ssl=1
151,Zercher-Squat,The Zercher Squat is a unique squat variation known for its unconventional loading position that challenges core stability and strength.,Zercher Squat,Barbell,Eccentric/Concentric,3,90-180° knee flexion,3,3,3,false,true,Quads,Quads,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2023/11/zercher-squat.gif?resize=600%2C600&ssl=1
152,Zombie-Squat,"The Zombie Squat is an accessible squat variation that emphasizes balance and proper form, making it suitable for beginners.",Zombie Squat,Barbell,Eccentric/Concentric,2,90-180° knee flexion,3,3,3,false,true,Quads,Quads,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/10/zombie-squat.gif?resize=600%2C600&ssl=1
153,Assisted-Chin-Up,"The Assisted Chin Up is a great introductory exercise for building upper-body strength, easing beginners into the world of pull exercises.",Assisted Chin Up,Assistance Machine,Eccentric/Concentric,6,45-135° elbow flexion,1,1,1,false,false,Lats,Lats,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/02/assisterade-chins-med-omvant-grepp.gif?resize=600%2C600&ssl=1
154,Assisted-Pull-Up,"The Assisted Pull Up is a helpful exercise for developing back and arm strength, allowing gradual progress toward unassisted pull-ups.",Assisted Pull Up,Assistance Machine,Eccentric/Concentric,7,45-135° elbow flexion,1,1,1,false,false,Lats,Lats,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/02/assisterade-chins.gif?resize=600%2C600&ssl=1
155,Back-Extension,"The Back Extension is a common exercise for strengthening the lower back, often incorporated into rehab and core stabilization routines.",Back Extension,Back Extension Machine,Eccentric/Concentric,5,45-90° hip extension,1,1,1,false,false,Lower Back,Lower Back,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/05/back-extension-frontloaded.gif?resize=600%2C600&ssl=1
156,Banded-Muscle-Up,"The Banded Muscle Up is an advanced movement that uses resistance bands to help transition into a full muscle-up, blending strength and technique.",Banded Muscle Up,Resistance Bands,Eccentric/Concentric,4,90-180° shoulder flexion,3,3,3,false,false,Lats,Lats,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/02/Banded-Muscle-Up.gif?resize=600%2C600&ssl=1
157,Barbell-Row,"The Barbell Row is a staple back exercise known for building overall strength and improving posture, making it a favorite among lifters.",Barbell Row,Barbell,Eccentric/Concentric,9,45-90° shoulder retraction,2,2,2,false,false,Lats,Lats,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2022/03/Barbell-Row.gif?resize=600%2C600&ssl=1
158,Barbell-Shrug,"The Barbell Shrug is a straightforward exercise for targeting the traps, widely used to enhance shoulder stability and upper back strength.",Barbell Shrug,Barbell,Eccentric/Concentric,7,15-45° scapular elevation,1,1,1,false,false,Trapezius,Trapezius,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/Barbell-Shrug.gif?resize=600%2C600&ssl=1
159,Block-Clean,"The Block Clean is a dynamic power exercise popular in strength training, focusing on explosive movement from a dead start.",Block Clean,Barbell,Special,6,90-180° hip/knee extension,3,3,3,false,true,Glutes/Quads,Glutes/Quads,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/02/block-clean.gif?resize=600%2C600&ssl=1
160,Block-Snatch,"The Block Snatch is an advanced Olympic lift variation that emphasizes speed and precision, contributing to overall athletic development.",Block Snatch,Barbell,Special,5,90-180° hip/knee extension,3,3,3,false,true,Glutes/Quads,Glutes/Quads,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/block-snatch.gif?resize=600%2C600&ssl=1
161,Cable-Close-Grip-Seated-Row,"The Cable Close Grip Seated Row is a reliable exercise for targeting the mid-back, valued for its controlled resistance and muscle engagement.",Cable Close Grip Seated Row,Cable Machine,Eccentric/Concentric,8,45-90° shoulder retraction,1,1,1,false,false,Lats,Lats,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/cable-row-seated-narrow-grip.gif?resize=600%2C600&ssl=1
162,Cable-Wide-Grip-Seated-Row,The Cable Wide Grip Seated Row is a popular back exercise known for engaging multiple upper-body muscles with steady resistance.,Cable Wide Grip Seated Row,Cable Machine,Eccentric/Concentric,7,45-90° shoulder retraction,1,1,1,false,false,Lats,Lats,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/cable-row-seated-wide-grip.gif?resize=600%2C600&ssl=1
163,Chest-to-Bar,"The Chest to Bar pull-up is a challenging exercise that emphasizes upper-body strength and proper form, earning respect among advanced athletes.",Chest to Bar,Bodyweight,Eccentric/Concentric,6,45-135° elbow flexion,3,3,2,false,false,Lats,Lats,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/10/chest-to-bar.gif?resize=600%2C600&ssl=1
164,Chin-Up,"The Chin Up is a classic upper-body exercise that builds strength in the biceps and back, and it’s a gym staple for many fitness enthusiasts.",Chin Up,Bar,Eccentric/Concentric,9,45-135° elbow flexion,2,2,2,false,false,Biceps/Lats,Biceps/Lats,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/chin-up.gif?resize=600%2C600&ssl=1
165,Clean,"The Clean is an Olympic lift known for its explosive power and full-body coordination, and it’s revered in strength and conditioning circles.",Clean,Barbell,Special,8,90-180° hip/knee extension,3,3,3,false,true,Glutes/Quads,Glutes/Quads,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/10/clean.gif?resize=600%2C600&ssl=1
166,Clean-and-Jerk,"The Clean and Jerk is a complex Olympic lift that tests both power and technique, widely regarded as a benchmark for athletic performance.",Clean and Jerk,Barbell,Special,7,90-180° hip/knee extension,3,3,3,false,true,Quads/Glutes/Anterior Delts/Trapezius,Full Body,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/10/clean-and-jerk.gif?resize=600%2C600&ssl=1
167,Deadlift,"The Deadlift is one of the most fundamental strength exercises, celebrated for its ability to build overall power and engage multiple muscle groups.",Deadlift,Barbell,Eccentric/Concentric,10,45-90° hip flexion,3,3,3,false,true,Hamstrings/Glutes/Lower Back,Posterior Chain,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/11/Deadlift.gif?resize=600%2C600&ssl=1
168,Deficit-Deadlift,The Deficit Deadlift is a variation that increases range of motion to challenge strength development in the posterior chain.,Deficit Deadlift,Barbell/Platform,Eccentric/Concentric,5,45-120° hip flexion,3,3,3,false,true,Hamstrings/Glutes/Lower Back,Posterior Chain,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/02/Defifict-deadlift.gif?resize=600%2C600&ssl=1
169,Dumbbell-Deadlift,"The Dumbbell Deadlift is a practical alternative to the barbell version, ideal for developing strength with a more accessible setup.",Dumbbell Deadlift,Dumbbells,Eccentric/Concentric,7,45-90° hip flexion,2,2,2,false,false,Hamstrings/Glutes/Lower Back,Posterior Chain,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/10/dumbbell-deadlift.gif?resize=600%2C600&ssl=1
170,Dumbbell-Row,"The Dumbbell Row is a versatile exercise that improves unilateral back strength and stability, making it a valuable addition to any routine.",Dumbbell Row,Dumbbells,Eccentric/Concentric,8,45-90° shoulder retraction,2,2,1,true,false,Lats,Lats,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/Dumbbell-Row.gif?resize=600%2C600&ssl=1
171,Dumbbell-Shrug,"The Dumbbell Shrug is a simple exercise that targets the traps, offering an effective way to build shoulder and upper back strength.",Dumbbell Shrug,Dumbbells,Eccentric/Concentric,6,15-45° scapular elevation,1,1,1,false,false,Trapezius,Trapezius,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/Dumbbell-Shrug.gif?resize=600%2C600&ssl=1
172,Floor-Back-Extension,"The Floor Back Extension is an accessible exercise for strengthening the lower back, used both in rehab and core stabilization routines.",Floor Back Extension,Floor,Eccentric/Concentric,4,15-45° hip extension,1,1,1,false,false,Lower Back,Lower Back,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2023/03/floor-back-extension.gif?resize=600%2C600&ssl=1
173,Good-Morning,The Good Morning is a classic posterior chain exercise that promotes lower back strength and core stability with a controlled motion.,Good Morning,Barbell,Eccentric/Concentric,6,45-90° hip flexion,3,3,3,false,true,Hamstrings/Lower Back,Hamstrings,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/02/Good-morning.gif?resize=600%2C600&ssl=1
174,Gorilla-Row,"The Gorilla Row is an unconventional back exercise that challenges stability and power, adding variety to traditional rowing movements.",Gorilla Row,Dumbbells,Eccentric/Concentric,3,45-90° shoulder retraction,2,2,2,false,false,Lats,Lats,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/11/gorilla-row-dumbbells.gif?resize=600%2C600&ssl=1
175,Hang-Clean,"The Hang Clean is a refined Olympic lift variation that builds explosive power and coordination, valued for its technical precision.",Hang Clean,Barbell,Special,6,90-180° hip/knee extension,3,3,3,false,true,Glutes/Quads,Glutes/Quads,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/10/hang-clean.gif?resize=600%2C600&ssl=1
176,Hang-Power-Clean,"The Hang Power Clean is a dynamic exercise that develops explosive strength and full-body coordination, making it a favorite for athletic conditioning.",Hang Power Clean,Barbell,Special,5,90-180° hip/knee extension,3,3,3,false,true,Glutes/Quads,Glutes/Quads,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/10/hang-power-clean.gif?resize=600%2C600&ssl=1
177,Hang-Power-Snatch,"The Hang Power Snatch is an Olympic lift variant celebrated for its emphasis on speed and power, contributing to overall athleticism.",Hang Power Snatch,Barbell,Special,4,90-180° hip/knee extension,3,3,3,false,true,Glutes/Quads,Glutes/Quads,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/10/hang-power-snatch.gif?resize=600%2C600&ssl=1
178,Hang-Snatch,"The Hang Snatch is an advanced lift that focuses on technique and explosive power, earning respect among seasoned lifters.",Hang Snatch,Barbell,Special,4,90-180° hip/knee extension,3,3,3,false,true,Glutes/Quads,Glutes/Quads,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/10/hang-snatch.gif?resize=600%2C600&ssl=1
179,Inverted-Row,"The Inverted Row is a bodyweight exercise that targets the back and arms, and it’s celebrated for its simplicity and scalability.",Inverted Row,Bar,Eccentric/Concentric,7,45-135° elbow flexion,1,1,1,false,false,Lats,Lats,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/10/hangande-rodd-overhandsgrepp.gif?resize=600%2C600&ssl=1
180,Inverted-Row-with-Underhand-Grip,"The Inverted Row with Underhand Grip is a slight variation that places more emphasis on the biceps and mid-back, offering a new twist on a classic movement.",Inverted Row with Underhand Grip,Bar,Eccentric/Concentric,6,45-135° elbow flexion,1,1,1,false,false,Lats,Lats,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2023/03/inverted-row-with-underhand-grip-new.gif?resize=600%2C600&ssl=1
181,Jefferson-Curl,"The Jefferson Curl is a unique exercise for improving spinal mobility and strengthening the posterior chain, known for its slow, controlled descent.",Jefferson Curl,Barbell/Dumbbells,Eccentric/Concentric,2,45-90° spinal flexion,3,3,2,false,true,Lower Back,Lower Back,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2023/09/Jefferson-Curl.gif?resize=576%2C1024&ssl=1
182,Jumping-Muscle-Up,"The Jumping Muscle Up is an advanced plyometric movement that blends explosive power with body control, serving as a bridge to full muscle-ups.",Jumping Muscle Up,Bar,Eccentric/Concentric,3,90-180° shoulder flexion,3,3,3,false,false,Lats,Lats,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/03/jumping-ring-muscle-up.gif?resize=600%2C600&ssl=1
183,Kettlebell-Clean,"The Kettlebell Clean is a dynamic exercise that develops power and coordination, prized for its accessibility and functional benefits.",Kettlebell Clean,Kettlebell,Special,5,90-180° hip/knee extension,3,3,3,false,true,Glutes/Quads,Glutes/Quads,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2025/03/Kettlebell-Clean.gif?resize=700%2C700&ssl=1
184,Kettlebell-Clean-and-Jerk,"The Kettlebell Clean and Jerk is a full-body exercise that builds explosive strength and endurance, widely appreciated in functional training.",Kettlebell Clean and Jerk,Kettlebell,Special,4,90-180° hip/knee extension,3,3,3,false,true,Quads/Glutes/Anterior Delts/Trapezius,Full Body,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2025/03/KettlebellCleanJerk.gif?resize=700%2C700&ssl=1
185,Kettlebell-Clean-and-Press,"The Kettlebell Clean and Press is a versatile movement combining strength and coordination, making it a popular choice for conditioning.",Kettlebell Clean and Press,Kettlebell,Special,4,90-180° hip/knee extension,3,3,3,false,true,Quads/Glutes/Anterior Delts/Trapezius,Full Body,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2025/03/kettlebellcleanpress.gif?resize=700%2C700&ssl=1
186,Kettlebell-Swing,"The Kettlebell Swing is a renowned exercise for developing hip power and overall conditioning, celebrated for its functional impact.",Kettlebell Swing,Kettlebell,Eccentric/Concentric,9,45-90° hip flexion,2,2,2,false,false,Glutes,Glutes,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/02/Kettlebellsving.gif?resize=600%2C600&ssl=1
187,Kroc-Row,The Kroc Row is a heavy-duty variation of the dumbbell row that’s famed for building significant back strength through high-repetition sets.,Kroc Row,Dumbbells,Eccentric/Concentric,7,45-90° shoulder retraction,3,3,2,true,false,Lats,Lats,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2025/03/kroc-row.gif?resize=600%2C600&ssl=1
188,Lat-Pulldown-with-Pronated-Grip,"The Lat Pulldown with Pronated Grip is a popular machine exercise that targets the upper back, helping to improve posture and strength.",Lat Pulldown with Pronated Grip,Cable Machine,Eccentric/Concentric,8,45-135° elbow flexion,1,1,1,false,false,Lats,Lats,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/lat-pulldown-with-pronated-grip.gif?resize=600%2C600&ssl=1
189,Lat-Pulldown-with-Supinated-Grip,"The Lat Pulldown with Supinated Grip is a common variation that emphasizes both the lats and biceps, offering balanced upper-body development.",Lat Pulldown with Supinated Grip,Cable Machine,Eccentric/Concentric,7,45-135° elbow flexion,1,1,1,false,false,Lats,Lats,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/04/lat-pulldown-with-supinated-grip.gif?resize=600%2C600&ssl=1
190,Bar-Muscle-Up,"The Bar Muscle Up is a challenging exercise that combines pulling and pushing elements, and it’s renowned for its demanding technique.",Bar Muscle Up,Bar,Eccentric/Concentric,5,90-180° shoulder flexion,3,3,3,false,false,Lats,Lats,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/02/Bar-Muscle-Up.gif?resize=600%2C600&ssl=1
191,Ring-Muscle-Up,"The Ring Muscle Up is an advanced calisthenics move that requires significant upper-body and core strength, celebrated for its gymnastic flair.",Ring Muscle Up,Rings,Eccentric/Concentric,4,90-180° shoulder flexion,3,3,3,false,false,Lats,Lats,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/03/ring-muscle-up.gif?resize=600%2C600&ssl=1
192,One-Handed-Cable-Row,"The One Handed Cable Row is a focused back exercise that isolates each side, helping to address muscle imbalances with controlled resistance.",One Handed Cable Row,Cable Machine,Eccentric/Concentric,6,45-90° shoulder retraction,2,2,1,true,false,Lats,Lats,2025-04-11 21:33:33.146731,2025-04-11 21:33:33.146731,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/04/cable-row-seated-single-arm.gif?resize=600%2C600&ssl=1
